x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.0,0.9322034,0.23887405,0.23718423,0.028362919,0.32658434,0.23887405,0.06683372,0.7125516,0.033192396,-0.04524752,2.8593237,0.050239813,0,55
0.0,0.9491525,0.23080134,0.22904247,0.028439488,0.3248062,0.23080134,0.06768525,0.28462192,-0.050243624,-0.017350504,2.7279367,0.050239813,0,56
0.0,0.9661017,0.22976635,0.22801536,0.028312072,0.32423252,0.22976635,0.06853677,-0.13128851,-0.12576127,0.010445233,2.681963,0.050239813,0,57
0.0,0.9830508,0.23551945,0.2338508,0.027986031,0.3248335,0.23551945,0.069388285,-0.5277918,-0.19000661,0.037610997,2.7153802,0.050239813,0,58
0.0,1.0,0.24767599,0.24614805,0.027468711,0.32655472,0.24767599,0.07023981,-0.721575,-0.2345666,0.051239915,2.8209186,0.050239813,0,59
0.016806724,0.0,0.07717728,0.073643275,0.02308679,0.32714975,0.07717728,0.02,-2.0569088,-0.7300764,0.04337953,3.0870914,0.050239813,1,0
0.016806724,0.016949153,0.11144512,0.10945586,0.020962585,0.3339244,0.11144512,0.020851523,-2.273412,-0.7790342,0.049638264,4.2757597,0.050239813,1,1
0.016806724,0.033898305,0.15366739,0.15252413,0.018709883,0.34175906,0.15366739,0.021703044,-2.666834,-0.8221124,0.060096014,5.664363,0.050239813,1,2
0.016806724,0.050847456,0.20225558,0.20158887,0.016408768,0.35042644,0.20225558,0.022554565,-2.9808085,-0.8530529,0.069421515,7.173912,0.050239813,1,3
0.016806724,0.06779661,0.25560656,0.25521472,0.014147479,0.359669,0.25560656,0.023406088,-3.2070189,-0.86997885,0.07720995,8.736413,0.050239813,1,4
0.016806724,0.084745765,0.3120869,0.3118555,0.0120162815,0.36921462,0.3120869,0.024257611,-3.3411138,-0.8695625,0.08311764,10.29242,0.050239813,1,5
0.016806724,0.10169491,0.37005714,0.3699193,0.010099169,0.3787931,0.37005714,0.025109133,-3.3828156,-0.84781224,0.08688481,11.79036,0.050239813,1,6
0.016806724,0.118644066,0.42792404,0.4278403,0.008465279,0.38815284,0.42792404,0.025960656,-3.3364496,-0.80147743,0.08837121,13.186849,0.050239813,1,7
0.016806724,0.13559322,0.4842179,0.48416495,0.0071624927,0.39707616,0.4842179,0.026812177,-3.2110755,-0.72963375,0.0875854,14.447701,0.050239813,1,8
0.016806724,0.15254237,0.53766775,0.53763187,0.006214246,0.40538925,0.53766775,0.0276637,-3.0197117,-0.63460743,0.084687665,15.548687,0.050239813,1,9
0.016806724,0.16949153,0.5872603,0.5872334,0.0056206435,0.4129664,0.5872603,0.028515223,-2.7777126,-0.521588,0.07996165,16.4757,0.050239813,1,10
0.016806724,0.18644068,0.6322628,0.6322401,0.005362708,0.41972736,0.6322628,0.029366743,-2.5010905,-0.39736325,0.0737718,17.223915,0.050239813,1,11
0.016806724,0.20338982,0.6722243,0.6722025,0.0054064095,0.42563203,0.6722243,0.030218266,-2.2058628,-0.26873928,0.06654263,17.796503,0.050239813,1,12
0.016806724,0.22033899,0.7069738,0.7069508,0.0057056434,0.43067798,0.7069738,0.03106979,-1.9082713,-0.14163505,0.058759823,18.203505,0.050239813,1,13
0.016806724,0.23728813,0.73662686,0.7366007,0.006203003,0.43490112,0.73662686,0.031921312,-1.6247712,-0.020779785,0.050968055,18.46107,0.050239813,1,14
0.016806724,0.2542373,0.76158226,0.7615516,0.006830264,0.43837562,0.76158226,0.03277283,-1.3707213,0.09027913,0.04372547,18.590576,0.050239813,1,15
0.016806724,0.27118644,0.78248286,0.7824468,0.0075110532,0.44120857,0.78248286,0.033624355,-1.1582597,0.18935221,0.037525304,18.61705,0.050239813,1,16
0.016806724,0.2881356,0.8001403,0.80009866,0.00816514,0.44352934,0.8001403,0.034475878,-0.99460053,0.27563182,0.032721914,18.566961,0.050239813,1,17
0.016806724,0.30508474,0.81543785,0.8153913,0.008715462,0.44547525,0.81543785,0.035327397,-0.8814315,0.34963676,0.029488092,18.465847,0.050239813,1,18
0.016806724,0.3220339,0.8292357,0.8291858,0.00909565,0.44717765,0.8292357,0.036178924,-0.81547576,0.41273686,0.027815374,18.336327,0.050239813,1,19
0.016806724,0.33898306,0.84229475,0.8422439,0.009257402,0.4487502,0.84229475,0.037030444,-0.78964204,0.4665913,0.02753882,18.196806,0.050239813,1,20
0.016806724,0.3559322,0.8552235,0.8551743,0.009175267,0.45027977,0.8552235,0.037881967,-0.7944406,0.5125492,0.028379967,18.060804,0.050239813,1,21
0.016806724,0.37288135,0.86845183,0.8684068,0.0088488385,0.45182255,0.86845183,0.03873349,-0.8194175,0.55133086,0.029996807,17.93697,0.050239813,1,22
0.016806724,0.3898305,0.8822279,0.88218886,0.008301605,0.45340285,0.8822279,0.03958501,-0.85434186,0.5829089,0.03203023,17.829536,0.050239813,1,23
0.016806724,0.40677965,0.89663357,0.89660156,0.007576596,0.45501748,0.89663357,0.040436532,-0.89008474,0.6067306,0.03414171,17.739079,0.050239813,1,24
0.016806724,0.42372882,0.91161054,0.9115857,0.006730076,0.4566427,0.91161054,0.041288055,-0.9187695,0.6221366,0.03602257,17.663425,0.050239813,1,25
0.016806724,0.44067797,0.92697984,0.92696154,0.005824141,0.4582402,0.92697984,0.04213958,-0.93331665,0.6287199,0.037375804,17.598274,0.050239813,1,26
0.016806724,0.45762712,0.9424505,0.9424377,0.0049192905,0.45976394,0.9424505,0.0429911,-0.9269374,0.6267658,0.03789295,17.537592,0.050239813,1,27
0.016806724,0.47457626,0.9576202,0.95761156,0.0040688366,0.46116075,0.9576202,0.04384262,-0.8930758,0.61736697,0.037247825,17.473776,0.050239813,1,28
0.016806724,0.4915254,0.9719799,0.97197425,0.0033154413,0.46237013,0.9719799,0.044694144,-0.8259658,0.602408,0.03512033,17.397894,0.050239813,1,29
0.016806724,0.5084746,0.98493314,0.9849295,0.0026905201,0.463322,0.98493314,0.045545667,-0.7215207,0.5844112,0.031238558,17.300142,0.050239813,1,30
0.016806724,0.52542377,0.99583083,0.9958284,0.0022162087,0.46393487,0.99583083,0.04639719,-0.5778671,0.566237,0.025412261,17.170536,0.050239813,1,31
0.016806724,0.5423729,1.004009,1.0040071,0.001908116,0.464117,1.004009,0.047248714,-0.39543524,0.55083203,0.017548345,16.999557,0.050239813,1,32
0.016806724,0.559322,1.0088272,1.0088257,0.001777783,0.46377176,1.0088272,0.048100233,-0.17678161,0.54087824,0.0076559344,16.77875,0.050239813,1,33
