x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.0,0.8876405,0.29467195,0.29341936,0.027141063,0.33705592,0.29467195,0.04959489,1.8550937,0.26940703,-0.08935707,8.912369,0.050239813,0,79
0.0,0.8988764,0.27584445,0.27446082,0.02759374,0.3336296,0.27584445,0.050159384,1.5687172,0.20904434,-0.076218836,8.249039,0.050239813,0,80
0.0,0.9101124,0.260225,0.25871992,0.027947176,0.33072942,0.260225,0.050723873,1.2795186,0.14886811,-0.062632285,7.695341,0.050239813,0,81
0.0,0.92134833,0.24782056,0.2462104,0.02820409,0.3283624,0.24782056,0.051288366,0.9900693,0.08939697,-0.048721313,7.2478585,0.050239813,0,82
0.0,0.9325843,0.23861413,0.23692197,0.028366901,0.32653105,0.23861413,0.05185286,0.70220023,0.031305064,-0.034576982,6.9026318,0.050239813,0,83
0.0,0.94382024,0.23257318,0.23082805,0.02843765,0.3252349,0.23257318,0.05241735,0.41730893,-0.024631584,-0.02027225,6.655426,0.050239813,0,84
0.0,0.9550562,0.22965269,0.22788763,0.028418012,0.32447082,0.22965269,0.052981842,0.13680132,-0.077538975,-0.005883081,6.5018315,0.050239813,0,85
0.0,0.96629214,0.22979379,0.22804332,0.028309532,0.32423285,0.22979379,0.053546336,-0.13761796,-0.12647244,0.008494942,6.437241,0.050239813,0,86
0.0,0.9775281,0.23291935,0.23121645,0.028113693,0.3245114,0.23291935,0.05411083,-0.40367845,-0.1704398,0.02273286,6.4567304,0.050239813,0,87
0.0,0.98876405,0.23892608,0.23729944,0.02783252,0.32529214,0.23892608,0.05467532,-0.6584325,-0.20850135,0.036658723,6.5548615,0.050239813,0,88
0.0,1.0,0.24767599,0.24614805,0.027468711,0.32655472,0.24767599,0.05523981,-0.783563,-0.23631416,0.04372171,6.725475,0.050239813,0,89
