x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.04040404,0.18367347,0.6153317,0.61530614,0.0056106783,0.4181039,0.6153317,0.01922772,-2.6726468,-0.43903205,0.05186486,32.002323,0.050239813,2,9
0.04040404,0.20408162,0.666663,0.6666409,0.0054309405,0.42588344,0.666663,0.020253021,-2.3296084,-0.31209618,0.04732675,32.916718,0.050239813,2,10
0.04040404,0.2244898,0.7105608,0.71053845,0.0056374855,0.4323669,0.7105608,0.021278325,-1.9767458,-0.18266821,0.04186269,33.393642,0.050239813,2,11
0.04040404,0.24489796,0.74715865,0.7471334,0.0061405003,0.4376083,0.74715865,0.022303628,-1.6443624,-0.05692024,0.036145877,33.499424,0.050239813,2,12
0.04040404,0.26530612,0.7772009,0.7771709,0.006823536,0.4417512,0.7772009,0.02332893,-1.3587382,0.059835386,0.030876432,33.314896,0.050239813,2,13
0.04040404,0.28571427,0.80190897,0.80187345,0.00754999,0.44500887,0.80190897,0.02435423,-1.1376548,0.16317755,0.026647717,32.926888,0.050239813,2,14
0.04040404,0.30612245,0.82275903,0.8227184,0.008177947,0.44763118,0.82275903,0.025379535,-0.9876187,0.25027138,0.023828927,32.41821,0.050239813,2,15
0.04040404,0.3265306,0.84123397,0.8411902,0.008580882,0.44986436,0.84123397,0.026404835,-0.9039856,0.320298,0.022509126,31.859087,0.050239813,2,16
0.04040404,0.34693876,0.85860807,0.85856426,0.008668292,0.45191443,0.85860807,0.027430138,-0.8735756,0.37403083,0.022514582,31.301632,0.050239813,2,17
0.04040404,0.36734694,0.87580955,0.87576926,0.008401163,0.45392144,0.87580955,0.028455442,-0.87851465,0.4129293,0.023481637,30.77828,0.050239813,2,18
0.04040404,0.3877551,0.8933681,0.8933341,0.0077970885,0.4559483,0.8933681,0.029480742,-0.9002978,0.43840337,0.024959506,30.303448,0.050239813,2,19
0.04040404,0.40816325,0.9114473,0.911421,0.00692416,0.45798814,0.9114473,0.030506045,-0.92296934,0.4515211,0.026510086,29.877596,0.050239813,2,20
0.04040404,0.42857143,0.9299237,0.9299051,0.005884692,0.45998508,0.9299237,0.03153135,-0.9340719,0.45327178,0.02775127,29.492037,0.050239813,2,21
0.04040404,0.4489796,0.94845736,0.94844526,0.004794378,0.46185946,0.94845736,0.03255665,-0.9234846,0.44503835,0.028333789,29.132524,0.050239813,2,22
0.04040404,0.46938774,0.96652013,0.9665128,0.0037611015,0.46352422,0.96652013,0.03358195,-0.88179064,0.4289504,0.027891587,28.780941,0.050239813,2,23
0.04040404,0.48979592,0.9833952,0.98339105,0.0028705448,0.46488947,0.9833952,0.034607254,-0.8001094,0.40801418,0.026034955,28.415869,0.050239813,2,24
0.04040404,0.5102041,0.99819696,0.9981946,0.0021810234,0.46585608,0.99819696,0.03563256,-0.67153996,0.38596538,0.022400735,28.01362,0.050239813,2,25
0.04040404,0.53061223,1.0099272,1.0099257,0.001727663,0.46630654,1.0099272,0.03665786,-0.4927238,0.36696088,0.016718382,27.550085,0.050239813,2,26
0.04040404,0.55102044,1.0175588,1.0175576,0.0015302896,0.4661034,1.0175588,0.037683163,-0.26428697,0.35520798,0.008846965,27.00301,0.050239813,2,27
0.04040404,0.5714286,1.0201119,1.0201106,0.0016014501,0.46510035,1.0201119,0.038708463,0.009718286,0.3543154,-0.0012205808,26.353718,0.050239813,2,28
0.04040404,0.59183675,1.0167177,1.0167158,0.0019509867,0.4631631,1.0167177,0.039733768,0.32316223,0.36660558,-0.013386987,25.588253,0.050239813,2,29
0.04040404,0.6122449,1.0066429,1.0066396,0.0025901422,0.46018803,1.0066429,0.04075907,0.6699988,0.3925783,-0.02752415,24.697395,0.050239813,2,30
0.04040404,0.63265306,0.98926723,0.9892609,0.0035354868,0.45610783,0.98926723,0.04178437,1.0458484,0.4307627,-0.04354298,23.675533,0.050239813,2,31
0.04040404,0.6530612,0.96404064,0.96402866,0.0048091635,0.45088238,0.96404064,0.042809673,1.4470083,0.47787073,-0.06136699,22.519224,0.050239813,2,32
0.04040404,0.6734694,0.9304976,0.93047535,0.0064309984,0.44448656,0.9304976,0.043834977,1.8667632,0.5291575,-0.080783665,21.227285,0.050239813,2,33
0.04040404,0.6938776,0.88836086,0.88832116,0.00840186,0.4369065,0.88836086,0.04486028,2.2916498,0.5788799,-0.10126433,19.802837,0.050239813,2,34
0.04040404,0.71428573,0.8377072,0.8376391,0.010687791,0.4281487,0.8377072,0.045885578,2.6999133,0.620798,-0.12185807,18.25644,0.050239813,2,35
0.04040404,0.7346939,0.7791351,0.77902305,0.013212606,0.41826174,0.7791351,0.046910882,3.0621166,0.6487396,-0.14116913,16.608835,0.050239813,2,36
0.04040404,0.75510204,0.7139088,0.71373254,0.015862986,0.40737027,0.7139088,0.047936186,3.343809,0.65708756,-0.15743102,14.8928995,0.050239813,2,37
0.04040404,0.7755102,0.6440239,0.643758,0.018504906,0.3957107,0.6440239,0.048961483,3.510865,0.64141613,-0.16873686,13.153685,0.050239813,2,38
0.04040404,0.79591835,0.5721349,0.5717492,0.021004926,0.38364786,0.5721349,0.049986787,3.5368555,0.5994986,-0.17341614,11.445723,0.050239813,2,39
0.04040404,0.81632656,0.50131583,0.50077647,0.02324941,0.3716532,0.50131583,0.05101209,3.410725,0.53204364,-0.17047746,9.827393,0.050239813,2,40
0.04040404,0.8367347,0.4346691,0.43394047,0.025157565,0.36024165,0.4346691,0.052037396,3.1417487,0.4425267,-0.1599504,8.353014,0.050239813,2,41
0.04040404,0.85714287,0.37488043,0.37392938,0.026686383,0.3498865,0.37488043,0.0530627,2.757689,0.33601418,-0.14288497,7.064858,0.050239813,2,42
0.04040404,0.877551,0.3239044,0.32270688,0.027826622,0.34095183,0.3239044,0.054087996,2.2953644,0.2179719,-0.1209248,5.988471,0.050239813,2,43
0.04040404,0.8979592,0.28290713,0.2814586,0.028592002,0.33367038,0.28290713,0.0551133,1.7886051,0.09398365,-0.095686086,5.1331916,0.050239813,2,44
0.04040404,0.9183673,0.25244465,0.25077268,0.0290064,0.32816714,0.25244465,0.056138605,1.2607356,-0.029867008,-0.06832425,4.4968104,0.050239813,2,45
0.04040404,0.93877554,0.23271708,0.23089126,0.029094094,0.32450187,0.23271708,0.05716391,0.72481155,-0.14672962,-0.03949905,4.071049,0.050239813,2,46
0.04040404,0.9591837,0.22375004,0.221879,0.028875438,0.3227018,0.22375004,0.058189206,0.18967623,-0.24950063,-0.009678188,3.8452156,0.050239813,2,47
0.04040404,0.97959185,0.2254181,0.22362597,0.02836812,0.32276633,0.2254181,0.05921451,-0.3324264,-0.33213213,0.020435754,3.8068051,0.050239813,2,48
0.04040404,1.0,0.23731594,0.23570636,0.027592903,0.32464504,0.23731594,0.060239814,-0.59073997,-0.38520178,0.035730515,3.9395196,0.050239813,2,49
0.060606062,0.0,0.05856337,0.0528448,0.02524075,0.32087988,0.05856337,0.01,-2.0059397,-0.48914307,0.020914795,5.856337,0.050239813,3,0
0.060606062,0.020408163,0.09731402,0.0946552,0.02259228,0.32920742,0.09731402,0.011025302,-2.2616022,-0.5399854,0.025871608,8.8264265,0.050239813,3,1
0.060606062,0.040816326,0.14821559,0.14688906,0.019785468,0.33913642,0.14821559,0.012050604,-2.7164898,-0.5895652,0.03375653,12.299432,0.050239813,3,2
0.060606062,0.06122449,0.2079544,0.20726176,0.016958795,0.35024482,0.2079544,0.013075907,-3.0556195,-0.6298156,0.041059628,15.903632,0.050239813,3,3
0.060606062,0.08163265,0.27370352,0.27333227,0.014250902,0.36207756,0.27370352,0.014101209,-3.2757478,-0.65719247,0.04736638,19.409933,0.050239813,3,4
0.060606062,0.10204081,0.34286803,0.34266537,0.011786614,0.37418577,0.34286803,0.015126511,-3.379144,-0.665346,0.052324045,22.666695,0.050239813,3,5
0.060606062,0.12244898,0.4130013,0.41288817,0.009666096,0.3861501,0.4130013,0.016151814,-3.3698168,-0.64732623,0.055614237,25.569963,0.050239813,3,6
0.060606062,0.14285713,0.48177266,0.48170692,0.007958807,0.3975925,0.48177266,0.017177116,-3.2536373,-0.5996371,0.056973103,28.047354,0.050239813,3,7
0.060606062,0.1632653,0.54701984,0.5469788,0.0067031197,0.4081863,0.54701984,0.018202417,-3.0420432,-0.5250146,0.056275424,30.052044,0.050239813,3,8
