x,y,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,learned_viscosity_param,distance_from_inlet
0.54347825,0.5,0.97020954,0.0073518604,0.47977272,0.9702374,0.035119906,0.05023981258273125,0.54347825
0.5518394,0.5,0.96937203,0.0077273957,0.47945443,0.96940285,0.035119906,0.05023981258273125,0.5518394
0.56020063,0.5,0.9686054,0.008096717,0.47913066,0.96863925,0.035119906,0.05023981258273125,0.56020063
0.56856185,0.5,0.967923,0.008458968,0.47880533,0.96795994,0.035119906,0.05023981258273125,0.56856185
0.5769231,0.5,0.967336,0.008812785,0.47848234,0.9673761,0.035119906,0.05023981258273125,0.5769231
0.58528423,0.5,0.96685386,0.009156961,0.4781647,0.96689725,0.035119906,0.05023981258273125,0.58528423
0.59364545,0.5,0.96648157,0.009489968,0.4778552,0.9665282,0.035119906,0.05023981258273125,0.59364545
0.6020067,0.5,0.9662231,0.0098102875,0.47755626,0.96627295,0.035119906,0.05023981258273125,0.6020067
0.61036783,0.5,0.9660788,0.010116115,0.47726956,0.9661318,0.035119906,0.05023981258273125,0.61036783
0.61872905,0.5,0.96604705,0.010405812,0.47699672,0.9661031,0.035119906,0.05023981258273125,0.61872905
0.6270903,0.5,0.96612453,0.010677464,0.4767386,0.96618354,0.035119906,0.05023981258273125,0.6270903
0.6354515,0.5,0.96630645,0.010929298,0.47649622,0.96636826,0.035119906,0.05023981258273125,0.6354515
0.64381266,0.5,0.96658695,0.011159372,0.47627005,0.9666514,0.035119906,0.05023981258273125,0.64381266
0.6521739,0.5,0.96695924,0.011366054,0.47606054,0.96702605,0.035119906,0.05023981258273125,0.6521739
0.6605351,0.5,0.9674166,0.011547845,0.47586802,0.9674855,0.035119906,0.05023981258273125,0.6605351
0.6688963,0.5,0.9679513,0.011703208,0.47569254,0.96802205,0.035119906,0.05023981258273125,0.6688963
0.6772575,0.5,0.9685558,0.011831146,0.47553408,0.96862805,0.035119906,0.05023981258273125,0.6772575
0.6856187,0.5,0.96922207,0.01193079,0.47539252,0.9692955,0.035119906,0.05023981258273125,0.6856187
0.6939799,0.5,0.9699412,0.012001716,0.4752674,0.97001547,0.035119906,0.05023981258273125,0.6939799
0.7023411,0.5,0.9707036,0.01204389,0.47515824,0.97077835,0.035119906,0.05023981258273125,0.7023411
0.7107023,0.5,0.97149855,0.012057759,0.47506413,0.97157335,0.035119906,0.05023981258273125,0.7107023
0.7190635,0.5,0.9723141,0.01204418,0.47498384,0.97238874,0.035119906,0.05023981258273125,0.7190635
0.72742474,0.5,0.9731362,0.012004476,0.47491586,0.9732103,0.035119906,0.05023981258273125,0.72742474
0.7357859,0.5,0.97394955,0.011940468,0.4748586,0.97402275,0.035119906,0.05023981258273125,0.7357859
0.7441471,0.5,0.9747369,0.011854235,0.4748098,0.97480905,0.035119906,0.05023981258273125,0.7441471
0.75250834,0.5,0.9754795,0.011748455,0.47476718,0.97555023,0.035119906,0.05023981258273125,0.75250834
0.7608695,0.5,0.97615725,0.011625845,0.47472796,0.97622645,0.035119906,0.05023981258273125,0.7608695
0.7692307,0.5,0.9767493,0.011489637,0.47468954,0.9768169,0.035119906,0.05023981258273125,0.7692307
0.77759194,0.5,0.9772339,0.011343103,0.4746492,0.97729975,0.035119906,0.05023981258273125,0.77759194
0.78595316,0.5,0.97759044,0.011189561,0.47460416,0.97765446,0.035119906,0.05023981258273125,0.78595316
0.7943143,0.5,0.977798,0.011032373,0.47455177,0.9778602,0.035119906,0.05023981258273125,0.7943143
0.80267555,0.5,0.9778392,0.010874812,0.4744899,0.9778996,0.035119906,0.05023981258273125,0.80267555
0.81103677,0.5,0.9776972,0.010720037,0.47441655,0.97775596,0.035119906,0.05023981258273125,0.81103677
0.8193979,0.5,0.97736025,0.010570925,0.47433057,0.9774174,0.035119906,0.05023981258273125,0.8193979
0.82775915,0.5,0.9768192,0.010430075,0.47423095,0.9768749,0.035119906,0.05023981258273125,0.82775915
0.83612037,0.5,0.97607076,0.010299806,0.4741179,0.9761251,0.035119906,0.05023981258273125,0.83612037
0.8444816,0.5,0.97511494,0.010181949,0.47399196,0.9751681,0.035119906,0.05023981258273125,0.8444816
0.85284275,0.5,0.97395813,0.010078128,0.47385454,0.9740103,0.035119906,0.05023981258273125,0.85284275
0.86120397,0.5,0.972612,0.009989481,0.4737078,0.97266334,0.035119906,0.05023981258273125,0.86120397
0.8695652,0.5,0.9710927,0.009916764,0.47355494,0.97114336,0.035119906,0.05023981258273125,0.8695652
0.87792635,0.5,0.969421,0.009860519,0.47339925,0.96947116,0.035119906,0.05023981258273125,0.87792635
0.88628757,0.5,0.9676233,0.009820696,0.47324517,0.9676731,0.035119906,0.05023981258273125,0.88628757
0.8946488,0.5,0.96572804,0.009797238,0.4730973,0.96577775,0.035119906,0.05023981258273125,0.8946488
0.90301,0.5,0.9637682,0.009789623,0.4729607,0.9638179,0.035119906,0.05023981258273125,0.90301
0.9113712,0.5,0.9617778,0.009797227,0.4728408,0.9618277,0.035119906,0.05023981258273125,0.9113712
0.9197324,0.5,0.9597925,0.009819169,0.47274265,0.95984274,0.035119906,0.05023981258273125,0.9197324
0.9280936,0.5,0.9578486,0.009854425,0.47267178,0.9578993,0.035119906,0.05023981258273125,0.9280936
0.9364548,0.5,0.95598173,0.0099018775,0.47263286,0.95603305,0.035119906,0.05023981258273125,0.9364548
0.944816,0.5,0.95422596,0.009960253,0.47263077,0.95427793,0.035119906,0.05023981258273125,0.944816
0.9531772,0.5,0.9526136,0.010028336,0.47266936,0.9526664,0.035119906,0.05023981258273125,0.9531772
0.96153843,0.5,0.95117426,0.010104742,0.4727522,0.9512279,0.035119906,0.05023981258273125,0.96153843
0.9698996,0.5,0.9499332,0.01018817,0.47288176,0.94998777,0.035119906,0.05023981258273125,0.9698996
0.9782608,0.5,0.9489124,0.010277197,0.47305998,0.94896805,0.035119906,0.05023981258273125,0.9782608
0.98662204,0.5,0.94812787,0.010370504,0.47328767,0.94818455,0.035119906,0.05023981258273125,0.98662204
0.99498326,0.5,0.94759136,0.010466885,0.47356477,0.9476492,0.035119906,0.05023981258273125,0.99498326
1.0033444,0.5,0.94730866,0.010564927,0.47389016,0.9473676,0.035119906,0.05023981258273125,1.0033444
1.0117056,0.5,0.94727945,0.010663513,0.47426176,0.9473395,0.035119906,0.05023981258273125,1.0117056
1.0200669,0.5,0.94749856,0.010761447,0.47467664,0.94755965,0.035119906,0.05023981258273125,1.0200669
1.0284281,0.5,0.9479542,0.01085766,0.47513074,0.94801635,0.035119906,0.05023981258273125,1.0284281
1.0367893,0.5,0.94863015,0.010951139,0.4756194,0.9486934,0.035119906,0.05023981258273125,1.0367893
1.0451504,0.5,0.94950515,0.011040982,0.47613725,0.94956934,0.035119906,0.05023981258273125,1.0451504
1.0535116,0.5,0.9505548,0.011126261,0.4766782,0.9506199,0.035119906,0.05023981258273125,1.0535116
1.0618728,0.5,0.95175165,0.011206154,0.47723624,0.95181763,0.035119906,0.05023981258273125,1.0618728
1.0702341,0.5,0.9530653,0.011279862,0.47780475,0.95313203,0.035119906,0.05023981258273125,1.0702341
1.0785953,0.5,0.954466,0.011346575,0.47837728,0.9545334,0.035119906,0.05023981258273125,1.0785953
1.0869565,0.5,0.95592296,0.011405461,0.4789475,0.955991,0.035119906,0.05023981258273125,1.0869565
1.0953177,0.5,0.95740604,0.011455726,0.47950915,0.9574746,0.035119906,0.05023981258273125,1.0953177
1.1036788,0.5,0.9588871,0.011496592,0.48005688,0.958956,0.035119906,0.05023981258273125,1.1036788
1.11204,0.5,0.9603392,0.011527192,0.48058525,0.96040833,0.035119906,0.05023981258273125,1.11204
1.1204013,0.5,0.9617382,0.0115467645,0.48108932,0.96180755,0.035119906,0.05023981258273125,1.1204013
1.1287625,0.5,0.96306175,0.0115543865,0.48156503,0.96313107,0.035119906,0.05023981258273125,1.1287625
1.1371237,0.5,0.9642899,0.011549372,0.48200837,0.96435905,0.035119906,0.05023981258273125,1.1371237
1.1454849,0.5,0.9654056,0.011530835,0.48241594,0.9654745,0.035119906,0.05023981258273125,1.1454849
1.1538461,0.5,0.9663924,0.011498194,0.48278466,0.96646076,0.035119906,0.05023981258273125,1.1538461
1.1622072,0.5,0.9672369,0.011450771,0.48311177,0.96730465,0.035119906,0.05023981258273125,1.1622072
1.1705685,0.5,0.9679271,0.011388052,0.4833946,0.9679941,0.035119906,0.05023981258273125,1.1705685
1.1789297,0.5,0.968452,0.011309672,0.48363084,0.968518,0.035119906,0.05023981258273125,1.1789297
1.1872909,0.5,0.9688023,0.011215176,0.4838181,0.9688672,0.035119906,0.05023981258273125,1.1872909
1.1956521,0.5,0.9689694,0.011104446,0.4839543,0.96903306,0.035119906,0.05023981258273125,1.1956521
1.2040133,0.5,0.9689461,0.010977298,0.48403713,0.96900827,0.035119906,0.05023981258273125,1.2040133
1.2123746,0.5,0.96872663,0.010833744,0.48406443,0.96878725,0.035119906,0.05023981258273125,1.2123746
1.2207357,0.5,0.96830595,0.010673787,0.48403427,0.9683648,0.035119906,0.05023981258273125,1.2207357
1.2290969,0.5,0.96768075,0.010497604,0.48394457,0.9677377,0.035119906,0.05023981258273125,1.2290969
1.2374581,0.5,0.96684986,0.010305334,0.4837934,0.9669048,0.035119906,0.05023981258273125,1.2374581
1.2458193,0.5,0.9658126,0.0100971125,0.483579,0.9658654,0.035119906,0.05023981258273125,1.2458193
1.2541807,0.5,0.9645709,0.00987329,0.48329988,0.96462137,0.035119906,0.05023981258273125,1.2541807
1.2625419,0.5,0.9631289,0.009634037,0.48295465,0.9631771,0.035119906,0.05023981258273125,1.2625419
1.2709031,0.5,0.9614925,0.009379607,0.4825424,0.96153826,0.035119906,0.05023981258273125,1.2709031
1.2792643,0.5,0.9596691,0.009110171,0.4820623,0.9597123,0.035119906,0.05023981258273125,1.2792643
1.2876254,0.5,0.9576687,0.008826103,0.48151407,0.95770943,0.035119906,0.05023981258273125,1.2876254
1.2959867,0.5,0.95550287,0.008527506,0.48089764,0.9555409,0.035119906,0.05023981258273125,1.2959867
1.3043479,0.5,0.95318496,0.008214593,0.4802133,0.95322037,0.035119906,0.05023981258273125,1.3043479
1.3127091,0.5,0.9507284,0.007887807,0.47946206,0.95076114,0.035119906,0.05023981258273125,1.3127091
1.3210703,0.5,0.9481493,0.0075473003,0.47864467,0.94817936,0.035119906,0.05023981258273125,1.3210703
1.3294315,0.5,0.9454632,0.0071935207,0.47776273,0.94549054,0.035119906,0.05023981258273125,1.3294315
1.3377928,0.5,0.94268614,0.0068269186,0.47681797,0.9427109,0.035119906,0.05023981258273125,1.3377928
1.3461539,0.5,0.9398339,0.0064479746,0.47581238,0.939856,0.035119906,0.05023981258273125,1.3461539
1.3545151,0.5,0.9369211,0.0060574375,0.47474805,0.9369407,0.035119906,0.05023981258273125,1.3545151
1.3628763,0.5,0.9339616,0.005656045,0.4736274,0.93397874,0.035119906,0.05023981258273125,1.3628763
1.3712375,0.5,0.93096757,0.0052449144,0.47245297,0.93098235,0.035119906,0.05023981258273125,1.3712375
1.3795987,0.5,0.9279491,0.0048251487,0.4712272,0.92796165,0.035119906,0.05023981258273125,1.3795987
1.38796,0.5,0.9249141,0.004398145,0.46995267,0.9249246,0.035119906,0.05023981258273125,1.38796
1.3963212,0.5,0.921868,0.0039655827,0.46863186,0.92187655,0.035119906,0.05023981258273125,1.3963212
1.4046823,0.5,0.9188147,0.0035291351,0.46726742,0.91882145,0.035119906,0.05023981258273125,1.4046823
1.4130435,0.5,0.9157555,0.0030909255,0.46586186,0.9157607,0.035119906,0.05023981258273125,1.4130435
1.4214047,0.5,0.91269094,0.002653066,0.4644177,0.9126948,0.035119906,0.05023981258273125,1.4214047
1.4297659,0.5,0.9096192,0.0022178516,0.46293768,0.90962195,0.035119906,0.05023981258273125,1.4297659
1.4381272,0.5,0.90654063,0.0017878152,0.46142456,0.9065424,0.035119906,0.05023981258273125,1.4381272
1.4464884,0.5,0.9034544,0.0013653524,0.4598815,0.90345544,0.035119906,0.05023981258273125,1.4464884
1.4548496,0.5,0.9003625,0.0009530112,0.45831203,0.90036297,0.035119906,0.05023981258273125,1.4548496
1.4632107,0.5,0.89726937,0.00055320933,0.45672002,0.89726955,0.035119906,0.05023981258273125,1.4632107
1.4715719,0.5,0.89418286,0.00016838685,0.45511016,0.89418286,0.035119906,0.05023981258273125,1.4715719
1.4799331,0.5,0.89111483,-0.00019929186,0.4534876,0.89111483,0.035119906,0.05023981258273125,1.4799331
1.4882944,0.5,0.8880818,-0.00054771826,0.45185825,0.88808197,0.035119906,0.05023981258273125,1.4882944
1.4966556,0.5,0.8851055,-0.00087506324,0.45022878,0.8851059,0.035119906,0.05023981258273125,1.4966556
1.5050168,0.5,0.88221127,-0.0011796504,0.44860634,0.88221204,0.035119906,0.05023981258273125,1.5050168
1.5133779,0.5,0.87942934,-0.0014599748,0.44699863,0.87943053,0.035119906,0.05023981258273125,1.5133779
1.5217392,0.5,0.87679374,-0.001715038,0.44541404,0.8767954,0.035119906,0.05023981258273125,1.5217392
1.5301003,0.5,0.87433994,-0.0019437186,0.44386098,0.8743421,0.035119906,0.05023981258273125,1.5301003
1.5384616,0.5,0.87210524,-0.0021452531,0.44234774,0.87210786,0.035119906,0.05023981258273125,1.5384616
1.5468228,0.5,0.87012625,-0.0023192093,0.44088262,0.87012935,0.035119906,0.05023981258273125,1.5468228
1.555184,0.5,0.8684375,-0.0024650209,0.43947324,0.86844105,0.035119906,0.05023981258273125,1.555184
1.5635452,0.5,0.8670696,-0.0025824122,0.43812642,0.8670735,0.035119906,0.05023981258273125,1.5635452
1.5719063,0.5,0.8660474,-0.0026711598,0.4368479,0.8660515,0.035119906,0.05023981258273125,1.5719063
1.5802677,0.5,0.8653885,-0.0027312003,0.43564197,0.8653928,0.035119906,0.05023981258273125,1.5802677
1.5886288,0.5,0.8651027,-0.0027622841,0.43451163,0.8651071,0.035119906,0.05023981258273125,1.5886288
1.59699,0.5,0.8651891,-0.0027643405,0.433458,0.8651935,0.035119906,0.05023981258273125,1.59699
1.6053512,0.5,0.8656372,-0.002737265,0.43248054,0.86564153,0.035119906,0.05023981258273125,1.6053512
1.6137124,0.5,0.8664257,-0.0026810765,0.43157706,0.86642987,0.035119906,0.05023981258273125,1.6137124
1.6220737,0.5,0.8675238,-0.0025957525,0.4307437,0.86752766,0.035119906,0.05023981258273125,1.6220737
1.6304348,0.5,0.8688898,-0.0024813823,0.4299752,0.8688933,0.035119906,0.05023981258273125,1.6304348
1.6387961,0.5,0.87047565,-0.0023381077,0.42926532,0.8704788,0.035119906,0.05023981258273125,1.6387961
1.6471572,0.5,0.8722253,-0.0021664575,0.42860672,0.87222797,0.035119906,0.05023981258273125,1.6471572
1.6555184,0.5,0.8740786,-0.001966875,0.42799178,0.8740808,0.035119906,0.05023981258273125,1.6555184
1.6638796,0.5,0.87597185,-0.0017402805,0.4274126,0.8759736,0.035119906,0.05023981258273125,1.6638796
