x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.016778523,0.14864865,0.52571493,0.525676,0.0063997284,0.40354285,0.52571493,0.01746808,-3.0719495,-0.6582571,0.05444613,30.095749,0.050239813,1,11
0.016778523,0.16216217,0.56635696,0.5663269,0.0058341846,0.4097878,0.56635696,0.018146995,-2.8899417,-0.57218266,0.053044375,31.209406,0.050239813,1,12
0.016778523,0.17567568,0.6042547,0.6042298,0.00548885,0.41553178,0.6042547,0.018825913,-2.6815343,-0.4770523,0.050873652,32.09697,0.050239813,1,13
0.016778523,0.1891892,0.6391041,0.6390817,0.005350262,0.420744,0.6391041,0.01950483,-2.4548347,-0.37643787,0.04804717,32.766453,0.050239813,1,14
0.016778523,0.2027027,0.6707135,0.6706917,0.0053993575,0.42540938,0.6707135,0.020183746,-2.2179463,-0.27371022,0.044701144,33.230377,0.050239813,1,15
0.016778523,0.21621622,0.699005,0.6989825,0.0056124143,0.4295278,0.699005,0.020862661,-1.9791224,-0.17182653,0.04099724,33.505074,0.050239813,1,16
0.016778523,0.22972974,0.7240166,0.72399205,0.0059611574,0.43311465,0.7240166,0.021541579,-1.7467554,-0.07328888,0.03712194,33.61019,0.050239813,1,17
0.016778523,0.24324325,0.7459023,0.7458747,0.006412808,0.43620095,0.7459023,0.022220496,-1.5290662,0.01988234,0.03327946,33.56821,0.050239813,1,18
0.016778523,0.25675675,0.7649256,0.7648942,0.006930571,0.43883267,0.7649256,0.022899412,-1.3333594,0.10620369,0.029673284,33.403725,0.050239813,1,19
0.016778523,0.2702703,0.7814398,0.781404,0.0074748434,0.44106776,0.7814398,0.023578327,-1.1652932,0.18472686,0.026485233,33.142292,0.050239813,1,20
0.016778523,0.2837838,0.79586124,0.79582095,0.008004803,0.4429724,0.79586124,0.024257245,-1.0284407,0.2550851,0.023858873,32.80922,0.050239813,1,21
0.016778523,0.2972973,0.8086379,0.80859345,0.008480728,0.4446166,0.8086379,0.02493616,-0.9240467,0.31744254,0.021886198,32.428326,0.050239813,1,22
0.016778523,0.3108108,0.82021666,0.82016873,0.008866422,0.44606885,0.82021666,0.025615077,-0.851216,0.37240326,0.020605126,32.020855,0.050239813,1,23
0.016778523,0.32432434,0.831017,0.83096683,0.009131771,0.44739267,0.831017,0.026293993,-0.80730176,0.42077073,0.020002767,31.604824,0.050239813,1,24
0.016778523,0.33783785,0.8414093,0.8413584,0.00925466,0.44864306,0.8414093,0.02697291,-0.78828484,0.46339294,0.020021413,31.194607,0.050239813,1,25
0.016778523,0.35135135,0.85170007,0.8516501,0.0092226155,0.44986364,0.85170007,0.027651826,-0.78923047,0.5009743,0.020567752,30.800861,0.050239813,1,26
0.016778523,0.3648649,0.86212254,0.8620752,0.009033326,0.45108572,0.86212254,0.028330743,-0.80479664,0.533928,0.02152445,30.430635,0.050239813,1,27
0.016778523,0.3783784,0.87283605,0.8727927,0.008694414,0.45232722,0.87283605,0.029009659,-0.8296513,0.56239885,0.02276307,30.087774,0.050239813,1,28
0.016778523,0.3918919,0.8839286,0.8838904,0.008222558,0.4535942,0.8839286,0.029688574,-0.85878444,0.58621967,0.024153112,29.77336,0.050239813,1,29
0.016778523,0.4054054,0.8954244,0.8953918,0.00764136,0.45488223,0.8954244,0.030367492,-0.88770604,0.6050781,0.025569769,29.486282,0.050239813,1,30
